Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
623710,"0412056 30 2    SE-12-20-3-5    4,439 Sq. Feet",T,2,Residential,I  Individual,78600,239200,0,317800,507 COUNTRY MEADOWS STREET,,,TV,2016
623720,"0412056 30 1    SE-12-20-3-5    4,430 Sq. Feet",T,2,Residential,I  Individual,78500,247100,0,325600,505 COUNTRY MEADOWS STREET,,,TV,2016
623725,"0714385 30 10MR    SE-12-20-3-5    4,020 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,47300,0,0,47300,530 Country Meadows Way N.W.,,,TV,2016
623730,"0412056 28 1    SE-12-20-3-5    5,490 Sq. Feet",T,2,Residential,I  Individual,90700,226000,0,316700,502 COUNTRY MEADOWS STREET,,,TV,2016
623740,"0412056 28 2    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,81300,217100,0,298400,504 COUNTRY MEADOWS STREET,,,TV,2016
623750,"0412056 28 3    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,81300,239400,0,320700,506 COUNTRY MEADOWS STREET,,,TV,2016
623760,"0412056 28 4    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,81300,223300,0,304600,508 COUNTRY MEADOWS STREET,,,TV,2016
623770,"0412056 28 5    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,81300,249500,0,330800,510 COUNTRY MEADOWS STREET,,,TV,2016
623780,"0412056 28 6    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,81300,217900,0,299200,512 COUNTRY MEADOWS STREET,,,TV,2016
623790,"0412056 28 7    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,81300,236800,0,318100,514 COUNTRY MEADOWS STREET,,,TV,2016
623800,"0412056 28 8    SE-12-20-3-5    4,679 Sq. Feet",T,2,Residential,I  Individual,81300,262400,0,343700,516 COUNTRY MEADOWS STREET,,,TV,2016
623810,"0412056 28 9    SE-12-20-3-5    4,882 Sq. Feet",T,2,Residential,I  Individual,83700,222000,0,305700,518 COUNTRY MEADOWS STREET,,,TV,2016
623820,"0412056 28 10    SE-12-20-3-5    4,762 Sq. Feet    46.8' X 101.7'",T,2,Residential,I  Individual,82300,226300,0,308600,520 COUNTRY MEADOWS STREET,,,TV,2016
623830,"1113431 32 40MR    SE-12-20-3-5    13,504 Sq. Feet    Play Ground",E,10,Municipal Public Lands-Exempt,M  Municipal,116700,0,0,116700,522 COUNTRY MEADOWS STREET,,,TV,2016
623840,0412056 31 1    SE-12-20-3-5    2.99 Acres    THE CHURCH OF JESUS CHRIST OF LATTER DAY,E,11,Institutional,C  Corporation,189600,1525200,0,1714800,405 Dunham Lane N.W.,,,TV,2016
623850,"1113431 32 1    SE-12-20-3-5    4,612 Sq. Feet",T,1,Residential Vacant,C  Corporation,80600,0,0,80600,401 Edward Avenue N.W.,,,TV,2016
623860,"1113431 32 2    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,C  Corporation,81100,101200,0,182300,403 Edward Avenue N.W.,,,TV,2016
623870,"1113431 32 3    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,81100,266100,0,347200,405 Edward Avenue N.W.,,,TV,2016
623880,"1113431 32 4    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,81100,223800,0,304900,407 Edward Avenue N.W.,,,TV,2016
623890,"1113431 32 39    SE-12-20-3-5    5,017 Sq. Feet",T,1,Residential Vacant,C  Corporation,85200,0,0,85200,601 Country Meadows Close N.W.,,,TV,2016
623900,"1113431 32 38    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,C  Corporation,78800,255200,0,334000,603 Country Meadows Close N.W.,,,TV,2016
623910,"1113431 32 37    SE-12-20-3-5    4,458 Sq. Feet",T,1,Residential Vacant,C  Corporation,78800,0,0,78800,605 Country Meadows Close N.W.,,,TV,2016
623920,"1113431 32 36    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,I  Individual,78800,269000,0,347800,607 Country Meadows Close N.W.,,,TV,2016
623930,"1413063 32 35    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,I  Individual,78800,247500,0,326300,609 Country Meadows Close N.W.,,,TV,2016
623940,"1413063 32 34    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,C  Corporation,78800,207800,0,286600,611 Country Meadows Close N.W.,,,TV,2016
623950,"1413063 32 33    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,I  Individual,78800,226100,0,304900,613 Country Meadows Close N.W.,,,TV,2016
623960,"1413063 32 32    SE-12-20-3-5    4,458 Sq. Feet",T,2,Residential,C  Corporation,78800,221500,0,300300,615 Country Meadows Close N.W.,,,TV,2016
623970,"1413063 32 31    SE-12-20-3-5    4,440 Sq. Feet",T,2,Residential,C  Corporation,78600,244600,0,323200,617 Country Meadows Close N.W.,,,TV,2016
623980,"1413063 32 30    SE-12-20-3-5    4,538 Sq. Feet",T,1,Residential Vacant,C  Corporation,79700,0,0,79700,619 Country Meadows Close N.W.,,,TV,2016
623990,"1113431 32 29MR    SE-12-20-3-5    13,939 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,117300,0,0,117300,623 Country Meadows Close N.W.,,,TV,2016
624000,"1113431 33 1    SE-12-20-3-5    5,560 Sq. Feet",T,2,Residential,I  Individual,91500,213000,0,304500,602 Country Meadows Close N.W.,,,TV,2016
624010,"1113431 33 2    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,81100,244600,0,325700,604 Country Meadows Close N.W.,,,TV,2016
624020,"1113431 33 3    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,81100,280000,0,361100,606 Country Meadows Close N.W.,,,TV,2016
624030,"1113431 33 4    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,81100,232300,0,313400,608 Country Meadows Close N.W.,,,TV,2016
624040,"1113431 33 18    SE-12-20-3-5    5,560 Sq. Feet",T,2,Residential,I  Individual,96100,262300,0,358400,701 Country Meadows Close N.W.,,,TV,2016
624050,"1113431 33 17    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,81100,239300,0,320400,703 Country Meadows Close N.W.,,,TV,2016
624060,"1113431 33 16    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,C  Corporation,81100,251100,0,332200,705 Country Meadows Close N.W.,,,TV,2016
624070,"1113431 33 15    SE-12-20-3-5    4,662 Sq. Feet",T,1,Residential Vacant,C  Corporation,81100,0,0,81100,707 Country Meadows Close N.W.,,,TV,2016
624080,"1413063 33 5    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,C  Corporation,81100,203800,0,284900,610 Country Meadows Close N.W.,,,TV,2016
624090,"1413063 33 6    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,C  Corporation,81100,203800,0,284900,612 Country Meadows Close N.W.,,,TV,2016
624100,"1413063 33 7    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,C  Corporation,81100,168100,0,249200,614 Country Meadows Close N.W.,,,TV,2016
624110,"1413063 33 8    SE-12-20-3-5    4,662 Sq. Feet",T,2,Residential,I  Individual,81100,182500,0,263600,616 Country Meadows Close N.W.,,,TV,2016
624120,"1413063 33 9    SE-12-20-3-5    5,560 Sq. Feet",T,2,Residential,I  Individual,91500,164300,0,255800,618 Country Meadows Close N.W.,,,TV,2016
690010,"3603FD C E98'    SE-12-20-3-5    5,100 Sq. Feet",T,2,Residential,I  Individual,74700,111400,0,186100,101 WINDSOR AVE. N.W.,,,TV,2016
690020,"3603FD C     SE-12-20-3-5    5,200 Sq. Feet    52' X 328' Less West 130' and",T,2,Residential,I  Individual,75800,142100,0,217900,103 WINDSOR AVE. N.W.,,,TV,2016
690030,"3603FD C W130'    SE-12-20-3-5    6,810 Sq. Feet",T,2,Residential,I  Individual,87100,111200,0,198300,105 WINDSOR AVE. N.W.,,,TV,2016
694000,SE-12-20-3-5                    3.64 Acres    Residual of Subdivision,T,1,Residential Vacant,C  Corporation,274500,0,0,274500,305 DUNHAM LANE NW,,,TV,2016
694040,"1512671 32 20    SE-12-20-3-5    4,413 Sq. Feet",T,1,Residential Vacant,I  Individual,78300,0,0,78300,637 Country Meadows Close NW,,,TV,2016
694050,0012347 25     SE-12-20-3-5    3.57 Acres,T,1,Residential Vacant,C  Corporation,270900,0,0,270900,315 DUNHAM LANE N.W.,,,TV,2016
694060,"1512671 32 21    SE-12-20-3-5    6,889 Sq. Feet",T,1,Residential Vacant,I  Individual,100000,0,0,100000,635 Country Meadows Close NW,,,TV,2016
694070,"1512671 32 22    SE-12-20-3-5    4,628 Sq. Feet",T,1,Residential Vacant,I  Individual,80800,0,0,80800,633 Country Meadows Close NW,,,TV,2016
694080,"1512671 32 23    SE-12-20-3-5    4,413 Sq. Feet",T,1,Residential Vacant,I  Individual,78300,0,0,78300,631 Country Meadows Close NW,,,TV,2016
694090,"1512671 32 24    SE-12-20-3-5    4,628 Sq. Feet",T,1,Residential Vacant,I  Individual,80800,0,0,80800,629 Country Meadows Close NW,,,TV,2016
694100,"1512671 32 25    SE-12-20-3-5    4,628 Sq. Feet",T,1,Residential Vacant,I  Individual,80800,0,0,80800,627 Country MEadows Close NW,,,TV,2016
694110,"1512671 32 26    SE-12-20-3-5    4,628 Sq. Feet",T,1,Residential Vacant,I  Individual,80800,0,0,80800,625 Country Meadows Close NW,,,TV,2016
694120,"1512671 32 27    SE-12-20-3-5    4,628 Sq. Feet",T,1,Residential Vacant,I  Individual,80800,0,0,80800,623 Country Meadows Close NW,,,TV,2016
694130,"1512671 32 28    SE-12-20-3-5    4,198 Sq. Feet",T,1,Residential Vacant,I  Individual,74300,0,0,74300,621 Country Meadows Close NW,,,TV,2016
698000,SE-12-20-3-5                    3.78 Acres    West End of Royal Ave. NW,T,2,Residential,C  Corporation,285800,325100,0,610900,415 ROYAL AVE. N.W.,,,TV,2016
699000,"9210468 24 1    SE-12-20-3-5    11,326 Sq. Feet",T,2,Residential,I  Individual,109700,157000,0,266700,302 ROYAL AVE. N.W.,,,TV,2016
699500,"9210468 24 2    SE-12-20-3-5    43,124 Sq. Feet",T,1,Residential Vacant,I  Individual,118400,0,0,118400,402 ROYAL AVE. N.W.,,,TV,2016
699510,"9311984 24 3    SE-12-20-3-5    6,903 Sq. Feet",T,2,Residential,I  Individual,103100,269200,0,372300,304 ROYAL AVE. N.W.,,,TV,2016
699520,"9311984 24 4    SE-12-20-3-5    6,903 Sq. Feet",T,2,Residential,I  Individual,103100,203300,0,306400,306 ROYAL AVE. N.W.,,,TV,2016
699530,"9311984 24 5    SE-12-20-3-5    6,903 Sq. Feet",T,2,Residential,I  Individual,106000,271300,0,377300,308 ROYAL AVE. N.W.,,,TV,2016
699540,"9311984 24 6    SE-12-20-3-5    6,903 Sq. Feet",T,2,Residential,I  Individual,101200,162100,0,263300,310 ROYAL AVE. N.W.,,,TV,2016
699550,"9311984 24 7    SE-12-20-3-5    7,722 Sq. Feet",T,2,Residential,I  Individual,109400,194100,0,303500,312 ROYAL AVE. N.W.,,,TV,2016
699560,"9311984 24 8    SE-12-20-3-5    7,340 Sq. Feet",T,2,Residential,I  Individual,107800,223600,0,331400,314 ROYAL AVE. N.W.,,,TV,2016
699570,"9311984 24 9    SE-12-20-3-5    6,518 Sq. Feet",T,2,Residential,I  Individual,104400,204900,0,309300,316 ROYAL AVE. N.W.,,,TV,2016
699580,"9311984 24 10    SE-12-20-3-5    5,590 Sq. Feet",T,2,Residential,I  Individual,97000,199900,0,296900,318 ROYAL AVE. N.W.,,,TV,2016
699590,"9311984 24 11    SE-12-20-3-5    6,005 Sq. Feet",T,2,Residential,I  Individual,102300,266800,0,369100,320 ROYAL AVE. N.W.,,,TV,2016
699600,"9311984 24 12    SE-12-20-3-5    6,652 Sq. Feet",T,2,Residential,I  Individual,105000,188100,0,293100,322 ROYAL AVE. N.W.,,,TV,2016
699610,"9311984 24 13    SE-12-20-3-5    5,819 Sq. Feet",T,2,Residential,I  Individual,99900,267600,0,367500,324 ROYAL AVE. N.W.,,,TV,2016
699620,"9311984 24 14ER    SE-12-20-3-5    5,227 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,83800,0,0,83800,326 ROYAL AVE. N.W.,,,TV,2016
699630,"9311984 24 15MR    SE-12-20-3-5    6,534 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,95000,0,0,95000,328 ROYAL AVE. N.W.,,,TV,2016
699640,"9311984 24 16ER    SE-12-20-3-5    4,791 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,78700,0,0,78700,330 ROYAL AVE. N.W.,,,TV,2016
699650,"9311984 24 17MR    SE-12-20-3-5    7,405 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,98200,0,0,98200,332 ROYAL AVE. N.W.,,,TV,2016
700000,954GV 7     SW-7-20-2-5    7.72 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,461700,2590100,0,3051800,207 MAIN ST. N.E.,,,TV,2016
701000,5287HO B PARCEL    SW-7-20-2-5    18.90 Acres,T,7,Farmland,C  Corporation,4400,0,0,4400,201 Seclusion Valley Drive N.E.,,,TV,2016
701020,0715826 1 1    SW-7-20-2-5    2.57 Acres,T,2,Residential,I  Individual,208600,292000,0,500600,207 Seclusion Valley Drive N.W.,,,TV,2016
701030,"0815098 1 1    SW-7-20-2-5    12,282 Sq. Feet",T,1,Residential Vacant,C  Corporation,138000,0,0,138000,300 Herron Point NE,,,TV,2016
701040,9910377  4MR    SW-7-20-2-5    4.52 Acres,E,10,Municipal Public Lands-Exempt,M  Municipal,292800,0,0,292800,205 Seclusion Valley Drive NE,,,TV,2016
701045,"0815098 1 2    SW-7-20-2-5    10,796 Sq. Feet",T,2,Residential,I  Individual,135600,386600,0,522200,302 Herron Point NE,,,TV,2016
701050,"0815098 1 3    SW-7-20-2-5    8,456 Sq. Feet",T,2,Residential,I  Individual,127100,266000,0,393100,304 Herron Point NE,,,TV,2016
701055,"0815098 1 4    SW-7-20-2-5    11,253 Sq. Feet",T,2,Residential,I  Individual,136300,266600,0,402900,306 Herron Point NE,,,TV,2016
701060,"0815098 1 5    SW-7-20-2-5    16,603 Sq. Feet",T,1,Residential Vacant,C  Corporation,145200,0,0,145200,308 Herron Point NE,,,TV,2016
701065,"0815098 1 6    SW-7-20-2-5    13,930 Sq. Feet",T,1,Residential Vacant,C  Corporation,140800,0,0,140800,307 Herron Point NE,,,TV,2016
701070,"0815098 1 7    SW-7-20-2-5    10,796 Sq. Feet",T,1,Residential Vacant,C  Corporation,135600,0,0,135600,305 Herron Point NE,,,TV,2016
701075,"0815098 1 8    SW-7-20-2-5    8,740 Sq. Feet",T,1,Residential Vacant,C  Corporation,128400,0,0,128400,303 Herron Point NE,,,TV,2016
701080,"0815098 1 9    SW-7-20-2-5    9,757 Sq. Feet",T,1,Residential Vacant,C  Corporation,133100,0,0,133100,301 Herron Point NE,,,TV,2016
701085,"0815098 1 10    SW-7-20-2-5    8,855 Sq. Feet",T,2,Residential,I  Individual,129000,327900,0,456900,309 Seclusion Valley Drive NE,,,TV,2016
701090,"0815098 1 11    SW-7-20-2-5    9,176 Sq. Feet",T,2,Residential,I  Individual,130400,365500,0,495900,311 Seclusion Valley Drive NE,,,TV,2016
701095,"0815098 1 12    SW-7-20-2-5    9,176 Sq. Feet",T,2,Residential,I  Individual,130400,285400,0,415800,313 Seclusion Valley Drive NE,,,TV,2016
701100,"0815098 1 13    SW-7-20-2-5    9,176 Sq. Feet",T,2,Residential,I  Individual,130400,339800,0,470200,401 Seclusion Valley Drive NE,,,TV,2016
701105,"0815098 1 14    SW-7-20-2-5    9,176 Sq. Feet",T,2,Residential,I  Individual,130400,279100,0,409500,403 Seclusion Valley Drive NE,,,TV,2016
701110,"0815098 1 15    SW-7-20-2-5    10,942 Sq. Feet",T,2,Residential,I  Individual,135800,522800,0,658600,405 Seclusion Valley Drive NE,,,TV,2016
701115,"0815098 1 16PUL    SW-7-20-2-5    15,600 Sq. Feet",T,1,Residential Vacant,M  Municipal,143500,0,0,143500,407 Seclusion Valley Drive NE,,,TV,2016
701120,"0815098 1 17    SW-7-20-2-5    8,388 Sq. Feet",T,2,Residential,I  Individual,126800,328900,0,455700,410 Blakeman Point NE,,,TV,2016
701125,"0815098 1 18    SW-7-20-2-5    8,590 Sq. Feet",T,2,Residential,I  Individual,133100,356000,0,489100,412 Blakeman Point NE,,,TV,2016
701130,"0815098 1 19    SW-7-20-2-5    7,712 Sq. Feet",T,2,Residential,C  Corporation,128900,418100,0,547000,414 Blakeman Point NE,,,TV,2016
701135,"0815098 1 20    SW-7-20-2-5    12,562 Sq. Feet",T,2,Residential,I  Individual,150000,436000,0,586000,416 Blakeman Point NE,,,TV,2016
701140,"0815098 1 21    SW-7-20-2-5    17,609 Sq. Feet",T,2,Residential,I  Individual,159100,377300,0,536400,418 Blakeman Point NE,,,TV,2016
701145,"0815098 1 22    SW-7-20-2-5    14,491 Sq. Feet",T,2,Residential,I  Individual,159400,560400,0,719800,420 Blakeman Point NE,,,TV,2016
701150,"0815098 1 23    SW-7-20-2-5    13,185 Sq. Feet",T,2,Residential,I  Individual,151100,505500,0,656600,421 Blakeman Point NE,,,TV,2016
701155,"0815098 1 24    SW-7-20-2-5    17,607 Sq. Feet",T,2,Residential,I  Individual,159100,372500,0,531600,423 Blakeman Point NE,,,TV,2016
701160,"0815098 1 25    SW-7-20-2-5    10,024 Sq. Feet",T,2,Residential,I  Individual,145500,479800,0,625300,425 Blakeman Point NE,,,TV,2016
701165,"0815098 1 26    SW-7-20-2-5    9,517 Sq. Feet",T,2,Residential,I  Individual,143000,433800,0,576800,427 Blakeman Point NE,,,TV,2016
701170,"0815098 1 27    SW-7-20-2-5    9,003 Sq. Feet",T,2,Residential,I  Individual,135000,306500,0,441500,429 Blakeman Point NE,,,TV,2016
701175,"0815098 1 28    SW-7-20-2-5    16,417 Sq. Feet",T,2,Residential,I  Individual,144900,363300,0,508200,431 Seclusion Valley Drive NE,,,TV,2016
701180,"0815098 1 29    SW-7-20-2-5    11,514 Sq. Feet",T,2,Residential,I  Individual,136800,481300,0,618100,433 Seclusion Valley Drive NE,,,TV,2016
701185,"0815098 1 30    SW-7-20-2-5    9,301 Sq. Feet",T,1,Residential Vacant,C  Corporation,131000,0,0,131000,435 Seclusion Valley Drive NE,,,TV,2016
701190,"0815098 1 31    SW-7-20-2-5    6,273 Sq. Feet",T,2,Residential,I  Individual,117200,285900,0,403100,437 Seclusion Valley Drive NE,,,TV,2016
701195,"0815098 1 32    SW-7-20-2-5    5,522 Sq. Feet",T,2,Residential,C  Corporation,109300,317200,0,426500,439 Seclusion Valley Drive NE,,,TV,2016
701200,"0815098 1 33    SW-7-20-2-5    5,522 Sq. Feet",T,1,Residential Vacant,C  Corporation,109300,0,0,109300,441 Seclusion Valley Drive NE,,,TV,2016
701205,"0815098 1 34    SW-7-20-2-5    5,941 Sq. Feet",T,1,Residential Vacant,C  Corporation,115100,0,0,115100,443 Seclusion Valley Drive NE,,,TV,2016
701210,"0815098 1 35    SW-7-20-2-5    5,941 Sq. Feet",T,2,Residential,I  Individual,115100,299600,0,414700,445 Seclusion Valley Estates,,,TV,2016
701215,"0815098 1 36    SW-7-20-2-5    5,522 Sq. Feet",T,2,Residential,I  Individual,109300,317900,0,427200,447 Seclusion Valley Drive NE,,,TV,2016
701220,"0815098 1 37    SW-7-20-2-5    5,522 Sq. Feet",T,2,Residential,I  Individual,109300,308300,0,417600,449 Seclusion Valley Drive NE,,,TV,2016
701225,"0815098 1 38    SW-7-20-2-5    6,473 Sq. Feet",T,2,Residential,I  Individual,118100,304700,0,422800,451 Seclusion Valley Drive NE,,,TV,2016
701230,"0815098 1 39    SW-20-20-2-5    8,317 Sq. Feet",T,2,Residential,C  Corporation,126500,318400,0,444900,453 Seclusion Valley Drive NE,,,TV,2016
701235,"0815098 1 40    SW-7-20-2-5    8,549 Sq. Feet",T,2,Residential,C  Corporation,127600,299900,0,427500,454 Seclusion Valley Drive NE,,,TV,2016
701240,"0815098 1 41    SW-7-20-2-5    6,568 Sq. Feet",T,2,Residential,C  Corporation,118500,393300,0,511800,456 Seclusion Valley Drive NE,,,TV,2016
701245,"0815098 1 42    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,118700,263400,0,382100,458 Seclusion Valley Drive NE,,,TV,2016
701250,"0815098 1 43    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,118700,232300,0,351000,460 Seclusion Valley Drive NE,,,TV,2016
701255,"0815098 1 44    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,118700,290000,0,408700,462 Seclusion Valley Drive NE,,,TV,2016
701260,"0815098 1 45    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,118700,364000,0,482700,464 Seclusion Valley Drive NE,,,TV,2016
701265,"0815098 1 46    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,118700,304400,0,423100,466 Seclusion Valley Drive NE,,,TV,2016
701270,"0815098 1 47    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,118700,264500,0,383200,468 Seclusion Valley Estates NE,,,TV,2016
701275,"0815098 1 48    SW-7-20-2-5    6,280 Sq. Feet",T,2,Residential,I  Individual,117200,397600,0,514800,470 Seclusion Valley Drive NE,,,TV,2016
701280,"0815098 1 49    SW-7-20-2-5    6,605 Sq. Feet",T,2,Residential,I  Individual,118700,409300,0,528000,472 Seclusion Valley Drive NE,,,TV,2016
701285,"0815098 1 50    SW-7-20-2-5    6,172 Sq. Feet",T,2,Residential,I  Individual,116700,395200,0,511900,474 Seclusion Valley Drive NE,,,TV,2016
701290,"0815098 1 51    SW-7-20-2-5    5,721 Sq. Feet",T,2,Residential,C  Corporation,112100,362200,0,474300,476 Seclusion Valley Drive NE,,,TV,2016
701295,"0815098 1 52    SW-7-20-2-5    5,521 Sq. Feet",T,1,Residential Vacant,C  Corporation,109300,0,0,109300,478 Seclusion Valley Drive NE,,,TV,2016
701300,"0815098 1 53    SW-7-20-2-5    14,421 Sq. Feet    SALES OFFICE",T,2,Residential,C  Corporation,141600,41600,0,183200,480 Seclusion Valley Drive NE,,,TV,2016
701305,"0815098 2 1    SW-7-20-2-5    9,854 Sq. Feet",T,2,Residential,I  Individual,133500,346300,0,479800,469 Seclusion Valley Drive NE,,,TV,2016
701310,"0815098 2 2    SW-7-20-2-5    6,424 Sq. Feet",T,2,Residential,I  Individual,117900,321100,0,439000,467 Seclusion Valley Drive NE,,,TV,2016
701315,"0815098 2 3    SW-7-20-2-5    6,452 Sq. Feet",T,2,Residential,I  Individual,118000,402700,0,520700,465 Seclusion Valley Drive NE,,,TV,2016
701320,"0815098 2 4    SW-7-20-2-5    6,452 Sq. Feet",T,2,Residential,C  Corporation,118000,356800,0,474800,463 Seclusion Valley Drive NE,,,TV,2016
701325,"0815098 2 5    SW-7-20-2-5    6,452 Sq. Feet",T,2,Residential,I  Individual,118000,387000,0,505000,461 Seclusion Valley Estates,,,TV,2016
701330,"0815098 2 6    SW-7-20-2-5    6,452 Sq. Feet",T,2,Residential,I  Individual,118000,337900,0,455900,459 Seclusion Valley Drive NE,,,TV,2016
701335,"0815098 2 7    SW-7-20-2-5    6,487 Sq. Feet",T,2,Residential,I  Individual,118200,241100,0,359300,457 Seclusion Valley Drive NE,,,TV,2016
701340,"0815098 2 8    SW-7-20-2-5    7,471 Sq. Feet",T,2,Residential,I  Individual,122600,320600,0,443200,455 Seclusion Valley Drive NE,,,TV,2016
701345,"0815098 2 9    SW-7-20-2-5    7,281 Sq. Feet",T,2,Residential,C  Corporation,121800,390100,0,511900,444 Seclusion Valley Drive NE,,,TV,2016
701350,"0815098 2 10    SW-7-20-2-5    6,996 Sq. Feet",T,2,Residential,I  Individual,120500,294100,0,414600,442 Seclusion Valley Drive NE,,,TV,2016
701355,"0815098 2 11    SW-7-20-2-5    6,996 Sq. Feet",T,2,Residential,I  Individual,120500,319300,0,439800,440 Seclusion Valley Drive NE,,,TV,2016
701360,"0815098 2 12    SW-7-20-2-5    8,057 Sq. Feet",T,1,Residential Vacant,C  Corporation,125300,0,0,125300,438 Seclusion Valley Drive NE,,,TV,2016
701365,"0815098 2 13    SW-7-20-2-5    9,541 Sq. Feet",T,1,Residential Vacant,C  Corporation,132100,0,0,132100,408 Seclusion Valley Drive NE,,,TV,2016
701370,"0815098 2 14    SW-7-20-2-5    11,535 Sq. Feet",T,1,Residential Vacant,C  Corporation,136800,0,0,136800,406 Seclusion Valley Drive NE,,,TV,2016
701375,"0815098 2 15    SW-7-20-2-5    7,444 Sq. Feet",T,1,Residential Vacant,C  Corporation,122500,0,0,122500,404 Seclusion Valley Drive NE,,,TV,2016
701380,"0815098 2 16    SW-7-20-2-5    9,860 Sq. Feet",T,1,Residential Vacant,C  Corporation,133500,0,0,133500,402 Seclusion Valley Drive NE,,,TV,2016
705000,"1210468 1 2    SW-7-20-2-5    33,401 Sq. Feet    40.71m X 76.22m",X,9,Provincial GIL,P  Provincial,141500,595000,0,736500,223 MAIN ST. N.E.,,,TV,2016
