Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
610130,"9311440 0 4    SE-12-20-3-5    3,810 Sq. Feet",T,2,Residential,I  Individual,79600,169000,0,248600,115 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611010,"2229EW 11 1    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,91400,200900,0,292300,202 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611020,"9911741 11 25    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,90300,176000,0,266300,204 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611025,"9911741 11 26    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,72200,18700,0,90900,206 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611030,"3603FD 11 3    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,91400,39900,0,131300,208 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611040,"3603FD 11 4    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,91400,162500,0,253900,210 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611050,"3603FD 11 5    SE-12-20-3-5    7,310 Sq. Feet",T,2,Residential,I  Individual,95000,109100,0,204100,212 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611060,"3603FD 11 6    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,91400,42600,0,134000,214 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611070,"3603FD 11 7    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,91400,82900,0,174300,216 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611080,"3603FD 11 8    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,91400,93500,0,184900,218 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611090,"3603FD 11 9    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,91400,56500,0,147900,220 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611100,"3603FD 11 10    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,91400,162100,0,253500,222 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611110,"3603FD 11 11    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,91400,118500,0,209900,224 EDGAR AVE. NW,R    LAND & IMPROVEMENTS,,TV,2022
611120,"3603FD 11 12    SE-12-20-3-5    6,300 Sq. Feet",T,2,Residential,I  Individual,91400,149900,0,241300,226 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611130,"2011904 11 27    SE-12-20-3-5    9,675 Sq. Feet",T,2,Residential,I  Individual,113900,217200,0,331100,227 GEORGE ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611140,"2011904 11 28    SE-12-20-3-5    9,675 Sq. Feet",T,2,Residential,I  Individual,113900,182500,0,296400,221 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611150,"3603FD 11 16    SE-12-20-3-5    7,480 Sq. Feet",T,2,Residential,I  Individual,95600,201500,0,297100,219 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611160,"3603FD 11 17    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,91900,150600,0,242500,217 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611170,"3603FD 11 18    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,91900,182300,0,274200,215 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611180,"3603FD 11 W19    SE-12-20-3-5    3,230 Sq. Feet",T,2,Residential,I  Individual,58300,104800,0,163100,213B FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611190,"3603FD 11 E19    SE-12-20-3-5    3,230 Sq. Feet",T,2,Residential,I  Individual,58300,95700,0,154000,213A FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611200,"3603FD 11 20,P21    SE-12-20-3-5    9,100 Sq. Feet",T,2,Residential,I  Individual,101500,233500,0,335000,211 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611210,"3603FD 11 E21    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,91900,98400,0,190300,209 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611220,"3603FD 11 22    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,91900,94400,0,186300,207 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611230,"3603FD 11 23    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,80600,138900,0,219500,205 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611240,"3603FD 11 24A    SE-12-20-3-5    5,160 Sq. Feet",T,2,Residential,I  Individual,80600,44700,0,125300,203 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
611250,"2229EW 11 24    SE-12-20-3-5    6,450 Sq. Feet",T,2,Residential,I  Individual,91900,182800,0,274700,201 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612000,"1236FK 12 1    SE-12-20-3-5    12,600 Sq. Feet",T,2,Residential,I  Individual,131200,97400,0,228600,302 EDGAR AVE. NW,R    LAND & IMPROVEMENTS,,TV,2022
612010,"1236FK 12 14    SE-12-20-3-5    12,900 Sq. Feet",T,2,Residential,I  Individual,119700,170400,0,290100,301 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612020,"5676JK 12 2    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,113300,199100,0,312400,306 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612030,"5676JK 12 3    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,113300,190100,0,303400,308 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612040,"5676JK 12 4    SE-12-20-3-5    8,820 Sq. Feet",T,2,Residential,I  Individual,110700,166700,0,277400,310 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612050,"5676JK 12 5    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,105700,187500,0,293200,312 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612060,"5676JK 12 6    SE-12-20-3-5    8,820 Sq. Feet",T,2,Residential,I  Individual,110700,174600,0,285300,314 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612070,"5676JK 12 7    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,105700,141500,0,247200,316 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612080,"5676JK 12 8    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,113300,192900,0,306200,318 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612090,"5676JK 12 9    SE-12-20-3-5    9,450 Sq. Feet",T,2,Residential,I  Individual,113300,182900,0,296200,320 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612100,"7610001 12 1    SE-12-20-3-5    8,390 Sq. Feet",T,2,Residential,I  Individual,109000,222000,0,331000,305 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612110,"7610001 12 2    SE-12-20-3-5    7,740 Sq. Feet",T,2,Residential,I  Individual,106400,188000,0,294400,307 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612120,"7610001 12 3    SE-12-20-3-5    7,740 Sq. Feet",T,2,Residential,I  Individual,106400,190100,0,296500,309 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612130,"7610001 12 4    SE-12-20-3-5    7,210 Sq. Feet",T,2,Residential,I  Individual,104300,240700,0,345000,311 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612140,"7610001 12 5    SE-12-20-3-5    6,240 Sq. Feet",T,2,Residential,I  Individual,100500,194600,0,295100,313 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612150,"7610001 12 6    SE-12-20-3-5    8,610 Sq. Feet",T,2,Residential,I  Individual,109900,205000,0,314900,315 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612160,"7610001 12 7    SE-12-20-3-5    7,100 Sq. Feet",T,2,Residential,I  Individual,103900,187600,0,291500,317 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612170,"7610001 12 8    SE-12-20-3-5    5,490 Sq. Feet",T,2,Residential,I  Individual,93000,203100,0,296100,316 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612180,"7610001 12 9    SE-12-20-3-5    8,830 Sq. Feet",T,2,Residential,I  Individual,110800,213000,0,323800,314 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612190,"7610001 12 10    SE-12-20-3-5    6,140 Sq. Feet",T,2,Residential,I  Individual,100100,201600,0,301700,312 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612200,"7610001 12 11    SE-12-20-3-5    7,190 Sq. Feet",T,2,Residential,I  Individual,104200,212900,0,317100,310 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612210,"7610001 12 12    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,104300,141200,0,245500,308 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612220,"7610001 12 13    SE-12-20-3-5    6,600 Sq. Feet",T,2,Residential,I  Individual,101900,171600,0,273500,306 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612230,"7610001 12 14    SE-12-20-3-5    8,400 Sq. Feet",T,2,Residential,I  Individual,109100,193500,0,302600,304 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612240,"7610001 12 15    SE-12-20-3-5    9,730 Sq. Feet",T,2,Residential,I  Individual,114400,216900,0,331300,305 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612250,"7610001 12 16    SE-12-20-3-5    8,062 Sq. Feet",T,2,Residential,I  Individual,107700,288100,0,395800,307 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612260,"7610001 12 17    SE-12-20-3-5    7,650 Sq. Feet",T,2,Residential,I  Individual,106100,162300,0,268400,309 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612270,"7610001 12 18    SE-12-20-3-5    8,340 Sq. Feet",T,2,Residential,I  Individual,108800,174800,0,283600,311 ROYAL AVE. NW,R    LAND & IMPROVEMENTS,,TV,2022
612280,"7610001 12 19    SE-12-20-3-5    8,900 Sq. Feet",T,2,Residential,I  Individual,111100,171000,0,282100,313 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612290,"7610001 12 20    SE-12-20-3-5    8,340 Sq. Feet",T,2,Residential,I  Individual,108800,183800,0,292600,315 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612300,"7610001 12 21    SE-12-20-3-5    8,060 Sq. Feet",T,2,Residential,I  Individual,107700,152200,0,259900,317 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612310,"7610001 12 22    SE-12-20-3-5    8,930 Sq. Feet",T,2,Residential,I  Individual,111200,193800,0,305000,319 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612320,"7610001 12 23    SE-12-20-3-5    9,800 Sq. Feet",T,2,Residential,I  Individual,114700,174500,0,289200,321 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612330,"7610001 12 24    SE-12-20-3-5    10,230 Sq. Feet",T,2,Residential,I  Individual,120400,182300,0,302700,401 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612340,"7610001 12 25    SE-12-20-3-5    6,030 Sq. Feet",T,2,Residential,I  Individual,99600,176300,0,275900,301 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612350,"7610001 12 26    SE-12-20-3-5    6,030 Sq. Feet",T,2,Residential,I  Individual,99600,194100,0,293700,303 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612360,"7610001 12 27    SE-12-20-3-5    6,350 Sq. Feet",T,2,Residential,I  Individual,100900,244500,0,345400,305 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612370,"7610001 12 28    SE-12-20-3-5    6,670 Sq. Feet",T,2,Residential,I  Individual,102200,169800,0,272000,307 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612380,"7610001 12 29    SE-12-20-3-5    10,230 Sq. Feet",T,2,Residential,I  Individual,115800,327400,0,443200,309 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612390,"7610001 12 30    SE-12-20-3-5    10,440 Sq. Feet",T,2,Residential,I  Individual,116100,235200,0,351300,310 ROBERT STREET N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612400,"7610001 12 31    SE-12-20-3-5    8,290 Sq. Feet",T,2,Residential,I  Individual,108600,206900,0,315500,308 ROBERT ST. NW,R    LAND & IMPROVEMENTS,,TV,2022
612410,"7610001 12 32    SE-12-20-3-5    5,270 Sq. Feet",T,2,Residential,I  Individual,90200,173500,0,263700,306 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612420,"7610001 12 33    SE-12-20-3-5    5,650 Sq. Feet",T,2,Residential,I  Individual,95100,203400,0,298500,304 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612430,"7610001 12 34    SE-12-20-3-5    5,920 Sq. Feet",T,2,Residential,I  Individual,98500,182300,0,280800,302 ROBERT ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
612440,7610003 12 R35    SE-12-20-3-5    2.33 Acres,E,28,Municipal Reserve,M  Municipal,229200,0,0,229200,420 Edgar Ave. NW,NR  LAND,,TV,2022
613010,"7556JK 13 8    SE-12-20-3-5    9,320 Sq. Feet",E,10,Municipal Public Lands-Exempt,M  Municipal,112700,46400,0,159100,416 EDGAR AVE. N.W.,NR  LAND & IMPROVEMENTS,,TV,2022
613020,"7556JK 13 7    SE-12-20-3-5    8,820 Sq. Feet",T,2,Residential,I  Individual,110700,146200,0,256900,414 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
613030,"7556JK 13 6    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,105700,139000,0,244700,412 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
613040,"7556JK 13 5    SE-12-20-3-5    8,190 Sq. Feet",T,2,Residential,I  Individual,108200,190500,0,298700,410 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
613050,"7556JK 13 4    SE-12-20-3-5    7,560 Sq. Feet",T,2,Residential,I  Individual,105700,170000,0,275700,408 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
613060,"7556JK 13 3    SE-12-20-3-5    8,190 Sq. Feet",T,2,Residential,I  Individual,108200,163900,0,272100,406 EDGAR AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
613070,"7556JK 13 1,2    SE-12-20-3-5    18,140 Sq. Feet",T,2,Residential,I  Individual,127300,221400,0,348700,402 EDGAR AVE N.W.,R    LAND & IMPROVEMENTS,,TV,2022
615010,"1236FK 15 1    SE-12-20-3-5    12,000 Sq. Feet",T,2,Residential,I  Individual,118400,139600,0,258000,302 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
615020,"1236FK 15 E14    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,104300,109800,0,214100,301 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
615030,"1236FK 15 W14    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,104300,181000,0,285300,303 ROYAL AVE. NW,R    LAND & IMPROVEMENTS,,TV,2022
616010,"2229EW 16 1    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,90300,217900,0,308200,202 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616020,"3603FD 16 1A    SE-12-20-3-5    7,250 Sq. Feet",T,2,Residential,I  Individual,94800,232900,0,327700,204 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616030,"3603FD 16 2,P3    SE-12-20-3-5    7,920 Sq. Feet",T,2,Residential,I  Individual,97200,161600,0,258800,206 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616040,"3603FD 16 P3    SE-12-20-3-5    5,040 Sq. Feet",T,2,Residential,I  Individual,79200,156100,0,235300,208 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616050,"3603FD 16 4    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,90300,124500,0,214800,210 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616060,"3603FD 16 5    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,90300,71100,0,161400,212 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616070,"3603FD 16 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,90300,127000,0,217300,214 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616080,"3603FD 16 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,90300,91600,0,181900,216 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616090,"3603FD 16 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,90300,139900,0,230200,218 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616100,"3603FD 16 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,90300,145900,0,236200,220 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616110,"3603FD 16 10    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,90300,144100,0,234400,222 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616115,"3603FD 16 11    SE-12-20-3-5    5,400 Sq. Feet",T,2,Residential,I  Individual,83400,153200,0,236600,224 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616120,"3603FD 16 W11,12    SE-12-20-3-5    6,600 Sq. Feet",T,2,Residential,I  Individual,92500,167300,0,259800,226 FRONTENAC AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616130,"3603FD 16 13    SE-12-20-3-5    8,350 Sq. Feet",T,2,Residential,I  Individual,98800,132900,0,231700,225 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616140,"3603FD 16 14    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,88500,0,183100,223 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616150,"3603FD 16 15    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,122900,0,217500,221 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616160,"3603FD 16 16    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,100500,0,195100,219 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616170,"3603FD 16 17    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,211200,0,305800,217 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616180,"3603FD 16 18    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,95300,0,189900,215 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616190,"3603FD 16 19    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,160400,0,255000,213 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616200,"3603FD 16 20    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,248800,0,343400,211 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616210,"3603FD 16 21    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,219300,0,313900,209 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,INFILL LOT MOVED ON BUNGALOW,TV,2022
616220,"3603FD 16 22    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,213200,0,307800,207 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616230,"3603FD 16 23    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,112700,0,207300,205 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616240,"3603FD 16 24A    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,303500,0,398100,203 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
616250,"2229EW 16 24    SE-12-20-3-5    7,200 Sq. Feet",T,2,Residential,I  Individual,94600,354000,0,448600,201 Royal Avenue N.W.,R    LAND & IMPROVEMENTS,,TV,2022
617010,"8054EK 17 1-3    SE-12-20-3-5    12,540 Sq. Feet",T,3,Commercial,I  Individual,0,0,669600,669600,414 MAIN ST. N.W.,NR  LAND & IMPROVEMENTS,,TV,2022
617040,"8054EK 17 4,5    SE-12-20-3-5    8,460 Sq. Feet",T,3,Commercial,I  Individual,129500,0,0,129500,410 MAIN ST. N.W.,NR  LAND,,TV,2022
617060,"8054EK 17 6,7    SE-12-20-3-5    6,000 Sq. Feet",T,3,Commercial,I  Individual,110000,141300,0,251300,406 MAIN ST. N.W.,NR  LAND & IMPROVEMENTS,,TV,2022
617080,"8054EK 17 8,9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,116200,0,215700,104 ROYAL AVE. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
617100,"8054EK 17 10,11    SE-12-20-3-5    2.65 Acres",E,25,School,P  Provincial,246100,2748600,0,2994700,114 ROYAL AVE. N.W.,NR  LAND & IMPROVEMENTS,,TV,2022
617150,"3779FC  X    SE-12-20-3-5    18,121 Sq. Feet",E,25,School,P  Provincial,127300,0,0,127300,206 Royal Ave. N.W.,NR  LAND,,TV,2022
617200,"3779FC  Y    SE-12-20-3-5    40,946 Sq. Feet",E,25,School,P  Provincial,155700,0,0,155700,,NR  LAND,,TV,2022
617250,SE-12-20-3-5       1.00 Acres,E,25,School,P  Provincial,159000,0,0,159000,212 ROYAL AVE. N.W.,NR  LAND,,TV,2022
618010,"2229EW 18 1,2    SE-12-20-3-5    9,000 Sq. Feet",T,3,Commercial,I  Individual,0,0,157000,157000,512 MAIN ST. NW,NR  LAND & IMPROVEMENTS,PHOTOGRAPHY STUDIO FORMER OLD HOME,TV,2022
618030,"2229EW 18 3    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,158100,0,257600,508 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
618040,"2229EW 18 4    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,35000,0,134500,506 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
618050,"2229EW 18 5    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,45600,0,145100,504 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
618060,"2229EW 18 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,116200,0,215700,502 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619010,"2229EW 19 1,2    SE-12-20-3-5    10,080 Sq. Feet",T,2,Residential,I  Individual,115600,171800,0,287400,622 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619030,"2229EW 19 3    SE-12-20-3-5    5,400 Sq. Feet",T,2,Residential,I  Individual,91900,148300,0,240200,620 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619040,"2229EW 19 4,5    SE-12-20-3-5    10,800 Sq. Feet",T,2,Residential,I  Individual,116700,111800,0,228500,618 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619060,"2229EW 19 6    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,73800,0,173300,614 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619070,"2229EW 19 7    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,182200,0,281700,612 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619080,"2229EW 19 8    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,100000,0,199500,610 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619090,"2229EW 19 9    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,169200,0,268700,608 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619100,"2229EW 19 10    SE-12-20-3-5    6,360 Sq. Feet",T,2,Residential,I  Individual,100900,158500,0,259400,606 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619110,"2229EW 19 11    SE-12-20-3-5    4,800 Sq. Feet",T,2,Residential,I  Individual,84300,86500,0,170800,604 MAIN ST. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
619120,"2229EW 19 12    SE-12-20-3-5    6,000 Sq. Feet",T,2,Residential,I  Individual,99500,140400,0,239900,602 Main Street NW,R    LAND & IMPROVEMENTS,,TV,2022
620010,"8211156 21 1,2    SE-12-20-3-5    8,800 Sq. Feet",T,2,Residential,I  Individual,110700,213100,0,323800,618 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620030,"8211156 21 3    SE-12-20-3-5    7,820 Sq. Feet",T,2,Residential,I  Individual,106800,195600,0,302400,614 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620040,"8211156 21 4    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,95100,198200,0,293300,612 Anderson Crescent NW,R    LAND & IMPROVEMENTS,,TV,2022
620050,"8211156 21 5    SE-12-20-3-5    4,400 Sq. Feet",T,2,Residential,I  Individual,79200,278800,0,358000,610 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620060,"8211156 21 6    SE-12-20-3-5    4,580 Sq. Feet",T,2,Residential,I  Individual,81500,247100,0,328600,608 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
620070,"8211156 21 7    SE-12-20-3-5    7,326 Sq. Feet",T,2,Residential,I  Individual,120500,206600,0,327100,611 ANDERSON CRES. N.W.,R    LAND & IMPROVEMENTS,,TV,2022
