Roll Number,Legal Address,Tax/Exempt,Prop Type Code,Prop Type,Payer Type,Land Value,Impr. Value,Other Value,Total Value,Street Address,Prop Subtype,Description,Town,Tax Year
136800,"0412435 6 18    SE-8-20-2-5    5,847 Sq. Feet",T,2,Residential,I  Individual,139600,339400,0,479000,184 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
136900,"0412435 6 19    SE-8-20-2-5    5,847 Sq. Feet",T,2,Residential,I  Individual,139600,276200,0,415800,188 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
137000,"0412435 6 20    SE-8-20-2-5    5,832 Sq. Feet",T,2,Residential,I  Individual,139300,334900,0,474200,192 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
137100,"0412435 6 21    SE-8-20-2-5    5,768 Sq. Feet",T,2,Residential,I  Individual,137900,317400,0,455300,196 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
137200,"0412435 6 22    SE-8-20-2-5    5,842 Sq. Feet",T,2,Residential,I  Individual,139500,430700,0,570200,200 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
137300,"0412435 7 34    SE-8-20-2-5    5,583 Sq. Feet",T,2,Residential,I  Individual,134200,320800,0,455000,149 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
137400,"0413143 7 33    SE-8-20-2-5    5,559 Sq. Feet",T,2,Residential,I  Individual,133700,244200,0,377900,145 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
137500,"0413143 7 32    SE-8-20-2-5    5,147 Sq. Feet",T,2,Residential,I  Individual,125300,333800,0,459100,141 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
137600,"0413143 7 31    SE-8-20-2-5    5,147 Sq. Feet",T,2,Residential,I  Individual,125300,284400,0,409700,137 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
137700,"0413143 7 30    SE-8-20-2-5    5,147 Sq. Feet",T,2,Residential,I  Individual,125300,293700,0,419000,133 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
137800,"0413143 7 29    SE-8-20-2-5    5,422 Sq. Feet",T,2,Residential,I  Individual,130900,276800,0,407700,129 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
137900,"0413143 7 28    SE-8-20-2-5    8,635 Sq. Feet",T,2,Residential,I  Individual,191300,380100,0,571400,125 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
138000,"0413143 7 27    SE-8-20-2-5    8,890 Sq. Feet",T,2,Residential,I  Individual,193500,343400,0,536900,121 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
138100,"0413143 7 26    SE-8-20-2-5    5,175 Sq. Feet",T,2,Residential,I  Individual,125800,249600,0,375400,117 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
138200,"0413143 7 25    SE-8-20-2-5    5,414 Sq. Feet",T,2,Residential,I  Individual,130700,218700,0,349400,113 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
138300,"0413143 7 24    SE-8-20-2-5    5,414 Sq. Feet",T,2,Residential,I  Individual,130700,257900,0,388600,109 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
138400,"0413143 7 23    SE-8-20-2-5    5,848 Sq. Feet",T,2,Residential,I  Individual,139700,266200,0,405900,105 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
138500,"0413143 7 22    SE-8-20-2-5    5,955 Sq. Feet",T,2,Residential,I  Individual,142100,297100,0,439200,101 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
138600,"0413143 5 6    SE-8-20-2-5    5,674 Sq. Feet",T,2,Residential,I  Individual,136000,252200,0,388200,137 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
138700,"0413143 5 7    SE-8-20-2-5    5,674 Sq. Feet",T,2,Residential,I  Individual,136000,289000,0,425000,133 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
138800,"0413143 5 8    SE-8-20-2-5    5,674 Sq. Feet",T,2,Residential,I  Individual,136000,274000,0,410000,129 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
138900,"0413143 5 9    SE-8-20-2-5    6,137 Sq. Feet",T,2,Residential,I  Individual,146300,385200,0,531500,125 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
139000,"0413143 5 10    SE-8-20-2-5    6,165 Sq. Feet",T,2,Residential,I  Individual,147000,247600,0,394600,126 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
139100,"0413143 5 11    SE-8-20-2-5    6,077 Sq. Feet",T,2,Residential,I  Individual,144900,271300,0,416200,130 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
139200,"0413143 5 12    SE-8-20-2-5    5,852 Sq. Feet",T,2,Residential,I  Individual,139700,308700,0,448400,134 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
139300,"0413143 5 13    SE-8-20-2-5    5,625 Sq. Feet",T,2,Residential,I  Individual,135000,277400,0,412400,138 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
139400,"0413143 5 14    SE-8-20-2-5    5,852 Sq. Feet",T,2,Residential,I  Individual,139700,282000,0,421700,142 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
139500,"0413143 5 15    SE-8-20-2-5    6,077 Sq. Feet",T,2,Residential,I  Individual,144900,272800,0,417700,146 WILLOW RIDGE CRESCENT,R    LAND & IMPROVEMENTS,,DV,2023
139600,"0413143 4 16    SE-8-20-2-5    5,774 Sq. Feet",T,2,Residential,I  Individual,138100,239500,0,377600,136 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
139700,"0413143 4 17    SE-8-20-2-5    5,774 Sq. Feet",T,2,Residential,I  Individual,138100,286000,0,424100,132 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
139800,"0413143 4 18    SE-8-20-2-5    5,768 Sq. Feet",T,2,Residential,I  Individual,137900,228100,0,366000,128 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
139900,"0413143 4 19    SE-8-20-2-5    5,774 Sq. Feet",T,2,Residential,I  Individual,138100,240700,0,378800,124 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
140000,"0413143 4 20    SE-8-20-2-5    5,686 Sq. Feet",T,2,Residential,I  Individual,136300,241200,0,377500,120 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
140100,"0413143 4 21    SE-8-20-2-5    5,633 Sq. Feet",T,2,Residential,I  Individual,135200,215900,0,351100,116 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
140200,"0514068 4 22    SE-8-20-2-5    5,643 Sq. Feet",T,2,Residential,I  Individual,135400,282700,0,418100,112 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
140300,"0514068 4 23    SE-8-20-2-5    5,650 Sq. Feet",T,2,Residential,I  Individual,135500,290500,0,426000,108 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
140400,"0514068 4 24    SE-8-20-2-5    5,656 Sq. Feet",T,2,Residential,I  Individual,135600,269900,0,405500,104 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
140500,"0514068 4 25    SE-8-20-2-5    6,238 Sq. Feet",T,2,Residential,I  Individual,148700,317700,0,466400,100 WILLOW RIDGE MANOR S.W.,R    LAND & IMPROVEMENTS,,DV,2023
140600,"0514068 7 3    SE-8-20-2-5    5,816 Sq. Feet",T,2,Residential,I  Individual,138900,318900,0,457800,311 WILLOW RIDGE WAY S.W.,R    LAND & IMPROVEMENTS,,DV,2023
140700,"0514068 7 4    SE-8-20-2-5    5,801 Sq. Feet",T,2,Residential,I  Individual,138600,336000,0,474600,315 WILLOW RIDGE WAY S.W.,R    LAND & IMPROVEMENTS,,DV,2023
140800,"0514068 7 5    SE-8-20-2-5    5,801 Sq. Feet",T,2,Residential,I  Individual,138600,338200,0,476800,319 WILLOW RIDGE WAY S.W.,R    LAND & IMPROVEMENTS,,DV,2023
140900,"0514068 7 6    SE-8-20-2-5    5,801 Sq. Feet",T,2,Residential,I  Individual,138600,390500,0,529100,323 WILLOW RIDGE WAY S.W.,R    LAND & IMPROVEMENTS,,DV,2023
141000,"0514068 7 7    SE-8-20-2-5    5,801 Sq. Feet",T,2,Residential,I  Individual,138600,320100,0,458700,100 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
141100,"0514068 7 8    SE-8-20-2-5    5,801 Sq. Feet",T,2,Residential,I  Individual,138600,283900,0,422500,104 WILLOW RIDGE CLOSE S.W,R    LAND & IMPROVEMENTS,,DV,2023
141200,"0514068 7 9    SE-8-20-2-5    5,801 Sq. Feet",T,2,Residential,I  Individual,138600,326900,0,465500,108 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
141300,"0514068 7 10    SE-8-20-2-5    5,690 Sq. Feet",T,2,Residential,I  Individual,136300,351900,0,488200,112 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
141400,"0514068 7 11    SE-8-20-2-5    5,160 Sq. Feet",T,2,Residential,I  Individual,125500,324900,0,450400,116 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
141500,"0514068 7 12    SE-8-20-2-5    7,125 Sq. Feet",T,2,Residential,I  Individual,168300,383300,0,551600,120 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
141600,"0514068 7 13    SE-8-20-2-5    7,560 Sq. Feet",T,2,Residential,I  Individual,175200,314600,0,489800,124 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
141700,"0514068 7 14    SE-8-20-2-5    6,303 Sq. Feet",T,2,Residential,I  Individual,150200,302500,0,452700,128 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
141800,"0514068 7 15    SE-8-20-2-5    8,350 Sq. Feet",T,2,Residential,I  Individual,187700,336300,0,524000,132 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
141900,"0514068 7 16    SE-8-20-2-5    5,789 Sq. Feet",T,2,Residential,I  Individual,138400,266400,0,404800,136 WILLOW RIDGE WAY S.W.,R    LAND & IMPROVEMENTS,,DV,2023
142000,"0514068 7 17    SE-8-20-2-5    5,167 Sq. Feet",T,2,Residential,I  Individual,125700,266800,0,392500,140 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
142100,"0514068 7 18    SE-8-20-2-5    5,020 Sq. Feet",T,2,Residential,I  Individual,122700,281700,0,404400,144 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
142200,"0514068 7 19    SE-8-20-2-5    5,414 Sq. Feet",T,2,Residential,I  Individual,130700,356200,0,486900,148 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
142300,"0514068 7 20    SE-8-20-2-5    5,414 Sq. Feet",T,2,Residential,I  Individual,130700,282800,0,413500,152 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
142400,"0514068 7 21    SE-8-20-2-5    5,305 Sq. Feet",T,2,Residential,I  Individual,128500,263000,0,391500,156 WILLOW RIDGE CLOSE S.W.,R    LAND & IMPROVEMENTS,,DV,2023
143000,"0613910 6 23    SE-8-20-2-5    5,687 Sq. Feet",T,2,Residential,I  Individual,154900,332700,0,487600,204 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
143100,"0613910 6 24    SE-8-20-2-5    5,767 Sq. Feet",T,2,Residential,I  Individual,156700,324600,0,481300,208 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
143200,"0613910 6 25    SE-8-20-2-5    5,894 Sq. Feet",T,2,Residential,I  Individual,153500,365300,0,518800,212 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
143300,"0613910 6 26    SE-8-20-2-5    6,046 Sq. Feet",T,2,Residential,I  Individual,163900,420600,0,584500,216 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
143400,"0613910 6 27    SE-8-20-2-5    5,946 Sq. Feet",T,2,Residential,I  Individual,161300,398500,0,559800,220 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
143500,"0613910 6 28    SE-8-20-2-5    5,876 Sq. Feet",T,2,Residential,I  Individual,153100,361200,0,514300,224 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
143600,"0613910 6 29    SE-8-20-2-5    5,803 Sq. Feet",T,2,Residential,I  Individual,157500,335500,0,493000,228 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
143700,"0613910 6 30    SE-8-20-2-5    5,747 Sq. Feet",T,2,Residential,I  Individual,156300,332000,0,488300,232 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
143800,"0613910 6 31    SE-8-20-2-5    5,681 Sq. Feet",T,2,Residential,I  Individual,154700,354300,0,509000,236 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
143900,"0613910 6 32    SE-8-20-2-5    5,616 Sq. Feet",T,2,Residential,I  Individual,147100,348700,0,495800,240 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
144000,"0613910 6 33    SE-8-20-2-5    6,248 Sq. Feet",T,2,Residential,I  Individual,169200,421700,0,590900,244 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
144100,"0613910 6 34MR    SE-8-20-2-5    10,548 Sq. Feet",E,28,Municipal Reserve,M  Municipal,206100,0,0,206100,248 Willow Ridge Manor S.W.,NR  LAND,,DV,2023
144200,"0613910 7 63    SE-8-20-2-5    7,439 Sq. Feet",T,2,Residential,I  Individual,204800,396500,0,601300,251 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
144300,"0613910 7 62    SE-8-20-2-5    7,420 Sq. Feet",T,2,Residential,I  Individual,188700,497400,0,686100,255 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
144400,"0613910 7 61    SE-8-20-2-5    7,343 Sq. Feet",T,2,Residential,I  Individual,187400,326900,0,514300,259 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
144500,"0613910 7 60    SE-8-20-2-5    7,583 Sq. Feet",T,2,Residential,I  Individual,191500,316800,0,508300,263 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
144600,"0613910 7 59    SE-8-20-2-5    10,290 Sq. Feet",T,2,Residential,I  Individual,205800,355100,0,560900,267 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
144700,"0613910 7 58    SE-8-20-2-5    9,547 Sq. Feet",T,2,Residential,I  Individual,199300,296800,0,496100,271 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
144800,"0613910 7 57    SE-8-20-2-5    5,353 Sq. Feet",T,2,Residential,I  Individual,129500,376400,0,505900,275 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
144900,"0613910 7 56    SE-8-20-2-5    5,590 Sq. Feet",T,2,Residential,I  Individual,134300,366500,0,500800,279 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
145000,"0613910 7 55    SE-8-20-2-5    5,606 Sq. Feet",T,2,Residential,I  Individual,134600,307800,0,442400,283 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
145100,"0613910 7 54    SE-8-20-2-5    5,621 Sq. Feet",T,2,Residential,I  Individual,134900,340000,0,474900,287 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
145200,"0613910 7 53    SE-8-20-2-5    5,637 Sq. Feet",T,2,Residential,I  Individual,135300,367700,0,503000,291 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
145300,"0613910 7 52    SE-8-20-2-5    5,652 Sq. Feet",T,2,Residential,I  Individual,135600,388400,0,524000,295 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
145400,"0613910 7 51    SE-8-20-2-5    5,671 Sq. Feet",T,2,Residential,I  Individual,136000,311400,0,447400,299 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
145500,"0613910 7 50    SE-8-20-2-5    5,684 Sq. Feet",T,2,Residential,I  Individual,136200,306100,0,442300,303 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
145600,"0613910 7 49    SE-8-20-2-5    5,699 Sq. Feet",T,2,Residential,I  Individual,136500,276400,0,412900,307 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
145700,"0613910 7 48    SE-8-20-2-5    5,684 Sq. Feet",T,2,Residential,I  Individual,136200,357100,0,493300,311 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
145800,"0613910 7 47    SE-8-20-2-5    5,520 Sq. Feet",T,2,Residential,I  Individual,132900,309900,0,442800,315 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
145900,"0613910 7 46    SE-8-20-2-5    7,496 Sq. Feet",T,2,Residential,I  Individual,174200,269300,0,443500,319 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
146000,"0613910 7 45    SE-8-20-2-5    8,630 Sq. Feet",T,2,Residential,I  Individual,191200,324400,0,515600,320 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
146100,"0613910 7 44    SE-8-20-2-5    5,488 Sq. Feet",T,2,Residential,I  Individual,132200,295600,0,427800,324 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
146200,"0613910 7 43    SE-8-20-2-5    5,446 Sq. Feet",T,2,Residential,I  Individual,131400,315500,0,446900,328 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
146300,"0613910 7 42    SE-8-20-2-5    5,436 Sq. Feet",T,2,Residential,I  Individual,131200,343300,0,474500,332 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
146400,"0613910 7 41    SE-8-20-2-5    5,451 Sq. Feet",T,2,Residential,I  Individual,131500,268400,0,399900,336 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
146500,"0613910 7 40    SE-8-20-2-5    5,546 Sq. Feet",T,2,Residential,I  Individual,133400,299900,0,433300,340 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
146600,"0613910 7 39    SE-8-20-2-5    5,826 Sq. Feet",T,2,Residential,I  Individual,139100,303100,0,442200,344 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
146700,"0613910 7 38    SE-8-20-2-5    6,379 Sq. Feet",T,2,Residential,I  Individual,151900,346800,0,498700,348 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
146800,"0613910 7 37    SE-8-20-2-5    6,663 Sq. Feet",T,2,Residential,I  Individual,158500,291400,0,449900,352 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
146900,"0613910 7 36    SE-8-20-2-5    7,350 Sq. Feet",T,2,Residential,I  Individual,171900,256400,0,428300,356 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
147000,"0613910 7 35    SE-8-20-2-5    6,594 Sq. Feet",T,2,Residential,I  Individual,156900,275700,0,432600,360 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
147100,"0613910 8 1    SE-8-20-2-5    6,505 Sq. Feet",T,2,Residential,I  Individual,154800,392400,0,547200,347 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
147200,"0613910 8 2    SE-8-20-2-5    5,154 Sq. Feet",T,2,Residential,I  Individual,125400,386100,0,511500,343 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
147300,"0613910 8 3    SE-8-20-2-5    5,816 Sq. Feet",T,2,Residential,I  Individual,138900,339500,0,478400,339 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
147400,"0613910 8 4    SE-8-20-2-5    5,829 Sq. Feet",T,2,Residential,I  Individual,139200,363800,0,503000,335 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
147500,"0613910 8 5    SE-8-20-2-5    5,847 Sq. Feet",T,2,Residential,I  Individual,139600,334300,0,473900,331 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
147600,"0613910 8 6    SE-8-20-2-5    5,847 Sq. Feet",T,2,Residential,I  Individual,139600,348800,0,488400,327 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
147700,"0613910 8 7    SE-8-20-2-5    6,019 Sq. Feet",T,1,Residential Vacant,I  Individual,143600,0,0,143600,323 Willow Ridge Manor S.W.,R    LAND,,DV,2023
147800,"0613910 8 8    SE-8-20-2-5    5,834 Sq. Feet",T,2,Residential,I  Individual,139300,280200,0,419500,120 Willow Ridge Link S.W.,R    LAND & IMPROVEMENTS,,DV,2023
147900,"0613910 8 9    SE-8-20-2-5    5,414 Sq. Feet",T,2,Residential,I  Individual,130700,309900,0,440600,116 Willow Ridge Link S.W.,R    LAND & IMPROVEMENTS,,DV,2023
148000,"0613910 8 10    SE-8-20-2-5    5,414 Sq. Feet",T,2,Residential,I  Individual,130700,314400,0,445100,112 Willow Ridge Link S.W.,R    LAND & IMPROVEMENTS,,DV,2023
148100,"0613910 8 11    SE-8-20-2-5    5,622 Sq. Feet",T,2,Residential,I  Individual,134900,306900,0,441800,108 Willow Ridge Link S.W.,R    LAND & IMPROVEMENTS,,DV,2023
148200,"0613910 8 12    SE-8-20-2-5    5,726 Sq. Feet",T,2,Residential,I  Individual,137100,367600,0,504700,104 Willow Ridge Link S.W.,R    LAND & IMPROVEMENTS,,DV,2023
148300,"0613910 8 13    SE-8-20-2-5    5,419 Sq. Feet",T,2,Residential,I  Individual,130800,298000,0,428800,100 Willow Ridge Link S.W.,R    LAND & IMPROVEMENTS,,DV,2023
148400,"0613910 9 1    SE-8-20-2-5    5,500 Sq. Feet",T,2,Residential,I  Individual,132500,302400,0,434900,101 Willow Ridge Link S.W.,R    LAND & IMPROVEMENTS,,DV,2023
148500,"0613910 9 2    SE-8-20-2-5    6,526 Sq. Feet",T,2,Residential,I  Individual,155300,370400,0,525700,105 Willow Ridge Link S.W.,R    LAND & IMPROVEMENTS,,DV,2023
148600,"0613910 9 3    SE-8-20-2-5    6,311 Sq. Feet",T,2,Residential,I  Individual,150300,330800,0,481100,109 Willow Ridge Link S.W.,R    LAND & IMPROVEMENTS,,DV,2023
148700,"0613910 9 4    SE-8-20-2-5    5,953 Sq. Feet",T,2,Residential,I  Individual,142100,343600,0,485700,113 Willow Ridge Link S.W.,R    LAND & IMPROVEMENTS,,DV,2023
148800,"0613910 9 5    SE-8-20-2-5    5,408 Sq. Feet",T,2,Residential,I  Individual,130600,330000,0,460600,260 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
148900,"0613910 9 6    SE-8-20-2-5    5,485 Sq. Feet",T,2,Residential,I  Individual,132200,295000,0,427200,256 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
149000,"0613910 9 7    SE-8-20-2-5    5,324 Sq. Feet",T,2,Residential,I  Individual,128900,265000,0,393900,252 Willow Ridge Manor S.W.,R    LAND & IMPROVEMENTS,,DV,2023
149100,"0910930 10 1    SE-8-20-2-5    6,572 Sq. Feet",T,2,Residential,I  Individual,170600,349300,0,519900,305 RIVERWOOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
149200,"0910930 10 2    SE-8-20-2-5    5,630 Sq. Feet",T,2,Residential,I  Individual,147400,318100,0,465500,301 RIVERWOOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
149300,"0910930 10 3    SE-8-20-2-5    5,413 Sq. Feet",T,2,Residential,I  Individual,148500,350200,0,498700,297 RIVERWOOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
149400,"0910930 10 4    SE-8-20-2-5    5,419 Sq. Feet",T,2,Residential,I  Individual,148600,473100,0,621700,293 RIVERWOOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
149500,"0910930 10 5    SE-8-20-2-5    5,619 Sq. Feet",T,2,Residential,I  Individual,147200,395900,0,543100,289 RIVERWOOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
149600,"0910930 10 6    SE-8-20-2-5    5,552 Sq. Feet",T,2,Residential,I  Individual,151700,375600,0,527300,285 RIVERWOOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
149700,"0910930 10 7    SE-8-20-2-5    5,674 Sq. Feet",T,2,Residential,I  Individual,148400,423900,0,572300,281 RIVERWOOD CRESCENT SW,R    LAND & IMPROVEMENTS,,DV,2023
149800,"0910930 11 10    SE-8-20-2-5    7,383 Sq. Feet",T,2,Residential,I  Individual,188000,448900,0,636900,137 RIVERWOOD WAY SW,R    LAND & IMPROVEMENTS,,DV,2023
149900,"0910930 11 9    SE-8-20-2-5    5,631 Sq. Feet",T,2,Residential,I  Individual,153600,263800,0,417400,133 RIVERWOOD WAY SW,R    LAND & IMPROVEMENTS,,DV,2023
150000,"0910930 11 8    SE-8-20-2-5    5,631 Sq. Feet",T,2,Residential,I  Individual,153600,326200,0,479800,129 RIVERWOOD WAY SW,R    LAND & IMPROVEMENTS,,DV,2023
150100,"0910930 11 7    SE-8-20-2-5    6,031 Sq. Feet",T,2,Residential,I  Individual,157000,317100,0,474100,125 RIVERWOOD WAY SW,R    LAND & IMPROVEMENTS,,DV,2023
150200,"0910930 11 6    SE-8-20-2-5    6,049 Sq. Feet",T,2,Residential,I  Individual,157400,322200,0,479600,121 RIVERWOOD WAY SW,R    LAND & IMPROVEMENTS,,DV,2023
150300,"0910930 11 5    SE-8-20-2-5    5,556 Sq. Feet",T,2,Residential,I  Individual,145700,357100,0,502800,117 RIVERWOOD WAY SW,R    LAND & IMPROVEMENTS,,DV,2023
150400,"0910930 11 4    SE-8-20-2-5    5,535 Sq. Feet",T,2,Residential,I  Individual,145300,326300,0,471600,113 RIVERWOOD WAY SW,R    LAND & IMPROVEMENTS,,DV,2023
150500,"0910930 11 3    SE-8-20-2-5    5,612 Sq. Feet",T,2,Residential,I  Individual,147000,277200,0,424200,109 RIVERWOOD WAY SW,R    LAND & IMPROVEMENTS,,DV,2023
150600,"0910930 11 2    SE-8-20-2-5    5,691 Sq. Feet",T,2,Residential,I  Individual,148800,293700,0,442500,105 RIVERWOOD WAY SW,R    LAND & IMPROVEMENTS,,DV,2023
150700,"0910930 11 1    SE-8-20-2-5    5,754 Sq. Feet",T,2,Residential,I  Individual,150200,368800,0,519000,101 RIVERWOOD WAY SW,R    LAND & IMPROVEMENTS,,DV,2023
